Latitude,Longittude,Company Name,,,City
40.9271303,22.0160467,"Buckridge, Schaefer and Hintz",,,Polykárpi
-8.5068536,115.2624778,"Swift, Bashirian and Bins",,,Ubud
17.8886522,-76.3897733,"Bashirian, McCullough and Okuneva",,,Morant Bay
38.0426062,23.7536323,"Hilll, Stanton and Anderson",,,Néa Ionía
27.5331693,68.7254605,Kris LLC,,,Khairpur
36.9522824,26.9807653,"Fisher, Koepp and Hodkiewicz",,,Kálymnos
50.4974447,31.7833183,Parisian LLC,,,Zgurovka
21.9868109,90.295166,Quigley-Bode,,,Uttar Char Fasson
19.4458447,-99.1497664,"Marvin, Schumm and Marks",,,Buenavista
31.6903638,-106.4245478,"Ondricka, Gleason and Moen",,,Juarez
22.814304,115.955191,Lehner and Sons,,,Hudong
42.16964,22.11617,Dickens Inc,,,Ранковце
37.0098187,-76.4273844,Auer Inc,,,Newport News
48.3343908,24.8195808,Kassulke-Adams,,,Kosmach
49.8381802,20.9789037,Bednar LLC,,,Gromnik
19.379122,-99.1097687,Wehner-Grant,,,La Purisima
54.11215,-9.151825,Simonis Group,,,Ballina
46.791046,4.840663,"Bartoletti, Bartell and Boyle",,,Chalon-sur-Saône
50.4254568,30.5176371,Schumm-Lowe,,,Chervonoarmiys’k
4.682198,9.3215345,Hammes and Sons,,,Bekondo
47.7498348,27.9466224,Borer LLC,,,Sîngerei
13.3846598,-88.5045477,"Jaskolski, Nikolaus and Zboncak",,,Ozatlán
56.4441479,52.2293876,"Kreiger, Brown and McKenzie",,,Mozhga
54.0077659,16.0063249,Gerlach-Monahan,,,Białogard
21.3971282,106.71167,"Wiza, Kling and Barrows",,,Tân Hòa
-6.8426021,111.8747445,"Zboncak, Boyle and Johns",,,Mliwang
36.886546,121.456161,"Koss, Wolff and Pfeffer",,,Rushanzhai
-7.5450262,111.6556388,"Schulist, Mraz and Torp",,,Krajan
65.4026,21.1886684,Lubowitz Group,,,Öjebyn
49.2337681,2.8874923,"Kuphal, Lehner and Gutmann",,,Crépy-en-Valois
44.8178615,-0.2498116,Walter-Leuschke,,,Vincennes
43.2625974,23.6556259,"Ullrich, Russel and Leffler",,,Vratsa
59.2848437,18.0834974,Quigley-Gutkowski,,,Enskede
47.3591366,2.8002946,Leannon-Paucek,,,Orléans
-32.9867567,-60.644128,Huel and Sons,,,Laprida
51.2804955,9.4266475,Ankunding Group,,,Kassel
41.9623047,101.0745036,Walker Inc,,,Wentugaole
50.810462,16.2478969,Quitzon-Friesen,,,Szczawno-Zdrój
-21.9703146,-44.9199695,"Glover, Schneider and Brown",,,Caxambu
48.8706152,2.2289339,Ratke-Emmerich,,,Suresnes
15.4644779,-86.3326058,"Kuhic, Torp and Douglas",,,Bálsamo Oriental
46.8485653,34.3804247,"Gleichner, Spinka and Goyette",,,Nyzhni Sirohozy
-0.8761629,131.255828,Bechtelar and Sons,,,Sorong
7.766667,-71.466667,Walker Inc,,,Santa María de Caparo
13.5936457,123.5205279,"Kuphal, Schroeder and Ullrich",,,Sañgay
44.6381341,41.9381568,"Heaney, Glover and Spencer",,,Nevinnomyssk
46.85628,83.12263,Shields-Emmerich,,,Axili
59.6443858,33.541032,"Rath, Graham and Muller",,,Tikhvin
-6.4185424,106.8502879,Padberg-Schiller,,,Sukamaju
39.179865,117.207298,"Gleason, Stroman and Sauer",,,Tiedonglu
59.3178128,18.0285502,Pfeffer Group,,,Stockholm
-6.2163932,106.8643671,Hegmann-Senger,,,Pasar Kulon
14.4390514,102.7190771,Wyman-Kozey,,,Pakham
57.6294504,53.0252053,Zieme-Brekke,,,Fakel
49.0422777,2.03776,McKenzie LLC,,,Cergy-Pontoise
52.2542902,19.034146,"Stark, Reichel and Prosacco",,,Chodów
-14.65067,-75.0634,Simonis-Reinger,,,El Ingenio
-7.6608184,111.0892601,Grimes-Lindgren,,,Karanglo
-8.1448805,-79.0517936,Johns Group,,,Buenos Aires
15.2402083,-91.8440552,Graham Group,,,Concepción Tutuapa
49.4023766,20.3031211,Shanahan and Sons,,,Niedzica
51.848898,-8.298942,Krajcik LLC,,,Cobh
33.1401715,119.7889248,"Torp, Brakus and Skiles",,,Jianggu
32.851086,129.9478595,O'Reilly-Dare,,,Isahaya
52.2902011,22.4724915,Mann-Thompson,,,Paprotnia
44.3287491,-76.1635651,Casper-Stokes,,,Gananoque
14.4437531,102.8514837,"Wuckert, Luettgen and McClure",,,Lahan Sai
34.888685,111.607282,Grady-Wiza,,,Bailang
49.8693962,18.7571935,Rempel Group,,,Drogomyśl
10.1819305,-67.5082709,Padberg LLC,,,Santa Cruz
55.6819664,12.58084,Reilly Inc,,,København
19.5473723,-71.7296249,Maggio-Osinski,,,Ouanaminthe
14.93305,-23.5133267,Beer-Greenholt,,,Praia
30.572815,104.066801,Ryan and Sons,,,Chenhu
-6.9948481,108.5465973,Bergstrom-Kub,,,Manis Mekarwangi
56.968436,-2.2508745,"Kertzmann, Okuneva and McDermott",,,Aberdeen
30.63963,114.385538,Greenholt Group,,,Qingshan
-7.3788331,112.8165095,Zieme Inc,,,Banjarkemuning
37.0938859,-7.8946433,Harvey and Sons,,,Estoi
1.05,118.8,Fritsch-O'Kon,,,Talok
9.2610914,0.7770529,"Wilkinson, Hermann and Windler",,,Bassar
-34.6337798,-58.5541599,"Breitenberg, Macejkovic and Upton",,,San Roque
-6.7347875,111.4648515,"Bartoletti, Konopelski and Hane",,,Gemblengmulyo
38.7374207,-9.3390593,Witting-Blanda,,,Trajouce
31.203196,119.301861,"Hermiston, Corwin and Walker",,,Lingda
9.8741891,-84.0605696,"Rolfson, Kuphal and VonRueden",,,San Miguel
54.2315533,18.7647749,Anderson-Dach,,,Suchy Dąb
25.329044,118.270238,Larkin-Moore,,,Wulijie
54.6041651,24.0304672,Schroeder Group,,,Birštonas
28.5553263,68.2132128,Ward-Hoppe,,,Quetta
29.8867778,-95.549054,McLaughlin LLC,,,Harrison
55.6602448,37.5157102,"Rohan, Conn and Kris",,,Nadezhda
14.8548457,105.0791228,"Hegmann, Murazik and Ruecker",,,Det Udom
42.7066497,23.3067353,Bechtelar-Konopelski,,,Aytos
59.3362401,18.0232365,O'Reilly-Walker,,,Stockholm
41.4716583,-8.3564179,Robel-Romaguera,,,Sande Vila Nova
-8.7597358,120.9905,Mitchell and Sons,,,Naru
34.8330915,137.230017,"Little, Tromp and Gibson",,,Gamagōri
36.837625,112.864561,Beer-Erdman,,,Wuxiang
2.1701072,21.4872092,Kassulke-Casper,,,Lisala
11.3675415,106.1192802,Ortiz and Sons,,,Tây Ninh
51.9850245,4.3871967,Marquardt and Sons,,,Delft
9.96752,-84.001624,Stamm LLC,,,Ipís
21.4692055,101.799742,Dickens-Lindgren,,,Ban Houakhoua
46.0972432,-77.494026,"Krajcik, Dickens and White",,,Deep River
-34.5023286,-58.6661711,Brakus Group,,,Rosario
49.7582153,21.3418674,Grady-Ullrich,,,Skołyszyn
37.3326639,-121.8918364,Harber-Toy,,,San Jose
36.7333193,9.1843676,"Walker, Shanahan and Schoen",,,Béja
34.540852,109.44096,"Kertzmann, Dach and Kulas",,,Baiyang
48.294118,4.0675057,"Heaney, Funk and Sawayn",,,Troyes
-7.1785873,-76.6889136,"Frami, Price and Daniel",,,Pajarillo
60.1512028,15.1735854,"O'Kon, Satterfield and Zulauf",,,Ludvika
-7.3260543,108.3655011,Howe-Lockman,,,Banjar Kertasari
40.4531669,50.089775,Fisher-Shields,,,Biny Selo
10.0566953,-65.0394139,Adams-Stroman,,,Píritu
-0.3372032,103.3702811,"Crooks, Pacocha and Moen",,,Sapat
13.7506463,100.5326139,Hammes and Sons,,,Phaya Thai
47.6103189,41.499569,Ortiz-Moen,,,Nikolayevskaya
48.1475145,37.297136,Cole-Collier,,,Selydove
39.7057277,-8.5339148,Torphy-Heller,,,Caxarias
41.3456622,23.9060624,Lueilwitz-Reichel,,,Káto Nevrokópi
46.4054155,16.4201451,"Walsh, Upton and Satterfield",,,Šenkovec
-28.183771,23.5609459,Schaden-Predovic,,,Daniëlskuil
53.719155,-6.3422325,"Jast, Kozey and Abshire",,,Sandyford
29.235797,111.083598,Carroll-Langworth,,,Longtanhe
21.857958,111.982232,"Farrell, Erdman and Stamm",,,Dengjiang
22.270978,113.576677,Aufderhar LLC,,,Zhuqi
31.6095648,64.4082082,Herman LLC,,,Lashkar Gāh
30.679359,104.011664,Schumm LLC,,,Jinsha
36.661223,136.9664664,Nolan LLC,,,Sendai
-13.7557949,-172.3051657,"Jacobi, Green and Schmitt",,,Vailoa
-0.5133517,166.9484624,Veum and Sons,,,Anabar
49.0109213,42.1212513,Jones Group,,,Sovetskaya
-6.8497713,108.64553,"Mann, Hoeger and Spencer",,,Karangsembung
40.3705555,44.5964855,"Kihn, Purdy and Morissette",,,Argel
17.2356186,120.4796351,Kub and Sons,,,Banayoyo
29.60095,121.685484,Hackett-Russel,,,Song’ao
64.9119853,25.5142484,Stanton Group,,,Kempele
46.4044239,14.1375549,"Lubowitz, Reichel and Pouros",,,Žirovnica
31.154122,114.728689,Wintheiser and Sons,,,Zengfu
35.218292,106.653158,Terry-Doyle,,,Huating
67.1355975,20.6859936,Kautzer Inc,,,Luleå
30.397162,120.855089,Schuppe Inc,,,Ganpu
18.0193171,-76.9758274,Hagenes and Sons,,,Spanish Town
35.4441266,136.3420789,"Altenwerth, Schaden and Schultz",,,Tokuyama
38.8099385,-104.7599648,Simonis-Jakubowski,,,Colorado Springs
43.0414757,44.5711774,King-Treutel,,,Gizel’
28.46763,119.922796,Stroman LLC,,,Lishui
66.2185015,23.0524409,Kuhic-Daniel,,,Överkalix
27.5828698,85.5097226,Mayer and Sons,,,Panaoti
34.8643622,138.315371,Spencer-O'Kon,,,Yaizu
31.89609,35.08178,Kihn-Waters,,,Bayt ‘Ūr at Taḩtā
31.221062,121.436555,"Runolfsdottir, Rutherford and Pacocha",,,Xiaolong
-11.5254018,-75.8984154,McClure-Reinger,,,La Oroya
55.3851413,39.0323223,Aufderhar-Little,,,Yegor’yevsk
43.525311,125.664662,Jakubowski-Bernhard,,,Shuangyang
-10.8531643,-37.1269791,Prohaska-Funk,,,Nossa Senhora do Socorro
47.3842312,8.5324101,Romaguera-Nienow,,,Zürich
37.8904348,-25.8207556,"Crist, Crooks and Hamill",,,Mosteiros
50.2568193,31.781765,Labadie-Runolfsson,,,Yahotyn
14.635507,121.0154848,Batz-Gislason,,,Dagupan
42.5387912,26.6831949,Weimann Group,,,Straldzha
23.212853,103.952615,"Bahringer, Wisoky and Powlowski",,,Xiaopingba
16.9075213,96.5623251,Frami-Davis,,,Kayan
53.8964099,16.8352157,"Rippin, McDermott and Brown",,,Biały Bór
48.6277459,2.4381665,"Keebler, Hagenes and Kassulke",,,Évry
34.8389466,134.7007309,Smitham LLC,,,Takedamachi
43.4945737,5.8978018,"Harris, Daugherty and Krajcik",,,Paris 13
52.8801,40.5526,Lehner-Trantow,,,Zavoronezhskoye
26.201227,105.480028,"Bogan, Labadie and Stokes",,,Liuzhi
51.11327,18.21114,Rau-Fahey,,,Byczyna
13.2063104,-16.3037052,"Wisozk, McLaughlin and Heller",,,Somita
51.7480675,20.3872239,"Spinka, Mosciski and Wilderman",,,Regnów
-7.6966822,110.6129124,Stokes LLC,,,Krajan Kinanti
8.9172672,17.5505152,"Oberbrunner, Zboncak and Schuppe",,,Koumra
6.5905816,-73.1526623,Hauck LLC,,,San Gil
30.310011,120.348422,"Kemmer, Kerluke and Nicolas",,,Xiasha
39.100057,-84.3680059,Dooley-Kassulke,,,Cincinnati
48.4907371,22.8097434,"Roberts, Bechtelar and Koch",,,Chynadiyovo
44.95015,-65.0655,"Mueller, Kunze and Rice",,,Middleton
13.6132538,100.8282161,Kemmer and Sons,,,Bang Sao Thong
37.499972,105.196902,Trantow-Senger,,,Zhongwei
63.1724708,14.5922703,Koepp Inc,,,Frösön
23.259479,113.824887,Jacobson-Lubowitz,,,Shijiao
37.868872,116.144417,"Fay, Kshlerin and Cassin",,,Fucheng
9.3090846,15.7938069,Lakin Inc,,,Kelo
55.7452926,24.3713362,Bins-Abbott,,,Panevėžys
34.407966,108.347731,Kuvalis LLC,,,Xuelu
52.6782617,22.4981661,"Krajcik, Purdy and Raynor",,,Ciechanowiec
28.0896014,108.7986202,Kuhic Inc,,,Wuluo
-28.292455,-49.9375873,Konopelski Group,,,São Joaquim
31.293061,111.207071,Connelly-Ratke,,,Zhangcunping
-8.7433,121.7445,Roberts-Stiedemann,,,Wolomoni
23.396201,103.364905,Windler Group,,,Mengzhai
-7.1194958,-34.8450118,Wyman Inc,,,João Pessoa
31.411847,108.472893,"Abernathy, Lebsack and Conn",,,Heqian
50.2373675,15.6327653,Wehner LLC,,,Nechanice
-37.786693,175.282269,Schmidt-Schamberger,,,Hamilton
-7.3742259,108.4454089,Franecki-Abshire,,,Cimaragas
33.3128057,44.3614875,Moen-Jaskolski,,,Baghdad
35.00394,104.634983,Kuhlman and Sons,,,Longxi
40.4749958,22.9587865,Terry and Sons,,,Plagiári
39.958194,116.432774,Durgan LLC,,,Liufang
40.5963905,19.7383332,Yost Inc,,,Ballsh
0.2118181,100.0024084,Friesen-Bahringer,,,Talu
51.0768632,22.2730418,"Crooks, Bernhard and Feeney",,,Borzechów
-8.1058258,156.8349986,Mann-Sipes,,,Gizo
43.8227415,18.2051201,Sauer LLC,,,Hadžići
42.5572675,20.3027502,Parisian-Dickinson,,,Isniq
33.8761249,7.8803236,Jenkins-Pfannerstill,,,Nefta
-6.971678,107.5845418,Stanton Inc,,,Sukamenak
34.293171,108.946651,Feil and Sons,,,Weiyang
-24.2670414,-52.7241914,Kshlerin-Murray,,,Boa Esperança
52.6235765,14.6349097,"Greenholt, Terry and Langworth",,,Kostrzyn nad Odrą
-7.4720926,108.6324073,Yost and Sons,,,Sindanghayu
15.9814118,120.8071339,Auer-Hessel,,,Cabalaoangan
28.79188,98.397783,Lehner-Bradtke,,,Erong
42.6978209,23.3245641,Gibson and Sons,,,Sofia
12.5640276,123.7304111,Grant Group,,,San Jacinto
4.7378613,22.8165095,"Tromp, Goodwin and Rutherford",,,Bangassou
48.8493975,2.4751086,"Blanda, Windler and Lemke",,,Fontenay-sous-Bois
-16.7159055,-43.8616129,"Durgan, Treutel and Reinger",,,Montes Claros
57.767136,24.8770839,"Kiehn, Maggio and Upton",,,Aloja
-21.4649238,-47.0145295,"Williamson, Grady and Ankunding",,,Mococa
21.918203,110.853299,Jakubowski LLC,,,Gaozhou
41.183785,112.375015,Ryan-Crooks,,,Wulan Haye
40.0634518,44.4410909,Nicolas LLC,,,Masis
48.6765178,38.0990815,"Koelpin, Collins and Torp",,,Soledar
42.8038334,-1.6894332,Keeling-Bergnaum,,,Pamplona/Iruña
52.4630512,-113.7286241,Windler Group,,,Lacombe
22.180668,109.356166,"Pfannerstill, Bayer and Johns",,,Shaping
25.454084,119.007777,Dare Group,,,Lutian
44.043297,129.359811,"Daugherty, Russel and Reynolds",,,Hengdaohezi
56.07458,92.8703415,Schneider Group,,,Prokhladnyy
-19.8205316,-40.2768213,Rogahn-Yundt,,,Aracruz
-29.4933611,-63.6964035,Prosacco-Donnelly,,,Villa Ojo de Agua
-7.6044869,109.5068254,Senger and Sons,,,Potongan
28.663694,118.534841,Moore Group,,,Hecun
-8.7698185,121.3312882,Langosh and Sons,,,Nangaroro
57.6864243,11.9202689,Fahey LLC,,,Göteborg
0.3144046,32.9888319,"Greenholt, Thompson and Cronin",,,Buikwe
-18.998706,-47.058302,Gibson-Nienow,,,Patrocínio
30.945515,117.81154,Weimann Inc,,,Tonglin
31.6903638,-106.4245478,Feest Inc,,,Juarez
59.1477457,10.1916192,Schneider Group,,,Sandefjord
24.385642,102.554313,"Bailey, Huels and Halvorson",,,Liqi
49.7744492,17.7494174,Koepp Inc,,,Vítkov
50.3256947,20.2370492,Feil Inc,,,Racławice
-20.9475888,-44.913073,Bradtke Group,,,Santo Antônio do Amparo
46.1168407,39.3008199,Schuppe Group,,,Krylovskaya
43.4945737,5.8978018,Sauer-Hyatt,,,Paris 07
-8.5324,115.1246,Hermann Group,,,Banjar Jambe Baleran
3.9990545,96.9638624,Lind-Waelchi,,,Terangun
47.49116,3.91302,"Harber, Veum and Bergstrom",,,Avallon
-1.2920659,36.8219462,Hand-Brown,,,Nairobi
36.8603732,137.4284822,Graham Inc,,,Inuyama
48.2113225,26.3003025,Berge-Okuneva,,,Marshintsy
6.9342148,79.8919811,Jaskolski-Beer,,,Kolonnawa
59.6488946,12.5872695,Stark Group,,,Arvika
13.0748879,120.7213113,Beatty-Stark,,,Santa Cruz
-6.8180048,111.2695981,"Ruecker, Simonis and Tillman",,,Kedungtulup
-7.3639966,108.3207992,"Legros, Beahan and Kuphal",,,Manonjaya
-6.6656231,106.3438367,Hermiston-Collins,,,Cikuning
-38.2326538,-72.3515084,"Corwin, Predovic and Johnston",,,Victoria
8.972681,125.408732,Smith LLC,,,Buenavista
19.6686032,-72.1268032,Walter and Sons,,,Limonade
51.3870782,28.8660119,Crona-Gulgowski,,,Pershotravneve
55.2273044,27.4650969,Dickens-Maggio,,,Mosar
43.1971197,43.9157627,Hagenes-Rempel,,,Chikola
-7.7830972,112.3188749,Smith and Sons,,,Kasembon
51.2150482,19.5968399,Medhurst-Cartwright,,,Gorzkowice
35.9469003,140.1961209,"Bahringer, Carter and Terry",,,Ryūgasaki
38.8053078,-9.2279436,Lesch-Nitzsche,,,Casal de Cambra
35.744798,96.4077358,O'Kon-Weber,,,Qinghu
14.4990116,-89.6526107,"Braun, Jast and Keebler",,,Agua Blanca
31.2303904,121.4737021,"Spencer, Schinner and Ruecker",,,Shanggu
38.408587,28.385948,Towne Inc,,,Yeniköy
43.7441795,2.511999,Bruen-Larkin,,,Marseille
13.6855601,100.444639,"Terry, Fahey and Williamson",,,Ban Thai Tan
53.5879156,-6.1884248,Wilkinson-Ratke,,,Balrothery
-15.3238812,-54.8731219,"Wisozk, Rogahn and Kihn",,,Campo Verde
24.1092009,117.1199596,Altenwerth LLC,,,Daxi
10.3753838,123.9555544,Cremin-Harber,,,Consolacion
-8.1545561,113.1981987,Mayert Inc,,,Kebonsari Kidul
-9.824074,-77.726913,"Leffler, Waters and Crist",,,Coris
-14.23592,-72.629868,Lindgren and Sons,,,Turpay
50.2416453,14.310645,Welch Group,,,Kralupy nad Vltavou
-6.9140488,107.6050316,"Huels, Auer and Block",,,Kebonkaret
20.3719163,-76.6297189,"Grimes, Feeney and Ritchie",,,Bayamo
28.4380408,-11.0987374,Ledner LLC,,,Tan-Tan
51.5076941,18.1208003,Ortiz-Rohan,,,Grabów nad Prosną
18.0089836,-76.782702,Barton-Weimann,,,New Kingston
40.547653,81.280527,Howell-Sporer,,,Aral
26,99.8333333,Abernathy and Sons,,,Cangshan
41.2600249,-8.6465086,Toy-Boyer,,,Monte do Outeiro
32.101031,114.125656,Bruen Inc,,,Pingqiao
45.3095043,-74.0590779,Roberts-Pfannerstill,,,Les Cèdres
6.9787414,79.9310946,Stoltenberg and Sons,,,Shanjeev Home
39.4472756,45.2771033,Deckow-Koepp,,,Çalxanqala
55.5674405,71.358565,Ernser-Larson,,,Nazyvayevsk
-6.4024844,106.7942405,Torphy and Sons,,,Delok
-45.8405005,-67.4686475,Dare LLC,,,Comodoro Rivadavia
33.170904,115.623491,Little Inc,,,Taihe Chengguanzhen
48.3842974,25.5058522,"Wunsch, Hahn and Prosacco",,,Vashkivtsi
37.520481,115.251124,Schaden-Willms,,,Xinhe
26.480043,113.778639,"Ullrich, Corkery and Schulist",,,Xiayang
9.3847618,-73.3001233,"DuBuque, Heller and Ziemann",,,Chiriguaná
50.4406629,20.938154,"Paucek, Rohan and McDermott",,,Stopnica
48.922709,2.3425328,"Bernier, Feil and Hodkiewicz",,,Saint-Denis
-20.488399,27.8018337,Terry-Nader,,,Plumtree
26.629211,101.266195,Tremblay LLC,,,Huaping
-0.2467982,109.6163185,Breitenberg Inc,,,Sungai Raya
13.2747943,-16.6409198,Hagenes and Sons,,,Brikama
39.942418,116.725642,Gutkowski Inc,,,Shuren
45.020739,14.6315962,Kautzer Inc,,,Punat
25.6872431,32.6396357,Bradtke-McKenzie,,,Luxor
-20.2530617,-43.8030567,Schulist LLC,,,Itabirito
31.238854,121.331694,"Bernier, Trantow and Lynch",,,Jiangqiao
51.9500617,6.3130893,White-Beer,,,Doetinchem
-33.4891416,151.3248343,Mayert LLC,,,Yi’an
-34.5474534,-58.5230816,Gottlieb-Bergstrom,,,Villa Santa Rosa
40.5974058,19.8082799,Durgan-Davis,,,Aranitas
49.9592267,20.6436082,"Schuster, Boyle and O'Connell",,,Jadowniki
-10.5102117,-37.0530033,"Huels, Gulgowski and Weimann",,,Capela
39.0800897,-8.7620955,Green-Pouros,,,Valada
27.8436202,-82.7036033,"Runolfsdottir, Herzog and Macejkovic",,,Pinellas Park
40.6236168,47.7403034,"Friesen, Green and Wuckert",,,Geoktschai
10.7521356,122.5306125,Ziemann LLC,,,Fuerte
9.9241833,123.9181504,Abshire-Cartwright,,,Matabao
6.009544,80.780153,"Ritchie, Weissnat and Lueilwitz",,,Tangalla
29.482105,86.228141,Gutkowski and Sons,,,Jiangzhang
-23.4739979,-53.088539,"Graham, Braun and Jacobi",,,Nova Olímpia
35.3350072,129.0371689,Lehner-Muller,,,Yangsan
45.5787215,-72.001055,D'Amore and Sons,,,Windsor
5.9779631,-0.0886948,Fay-Reynolds,,,Akropong
50.1327056,18.1543922,Gerlach LLC,,,Rudnik
8.0419777,125.1086998,Block-Crist,,,Bugcaon
17.9309007,103.1279039,"Bartell, Schmeler and Boyer",,,Phonphisai
38.0409665,140.1253371,"Stehr, Hauck and Powlowski",,,Sakai
49.0410029,16.9171327,Jenkins Group,,,Dambořice
30.198506,119.497769,Wisoky-Schroeder,,,Zaoxi
29.689847,121.28259,"Kemmer, Fisher and Johnston",,,Xikou
30.914922,118.334359,Towne and Sons,,,Nanling
6.61476,8.0410634,Rogahn Group,,,Effium
-6.4086821,106.7241166,"Wisozk, Mayert and Kuhn",,,Jeong
22.2016816,-97.8367954,Purdy Inc,,,Benito Juarez
38.777855,-27.168076,"Daugherty, Kertzmann and Kunde",,,Agualva
51.758626,19.3010614,Schaden-Howell,,,Konstantynów Łódzki
44.639079,85.784329,Schimmel-Lebsack,,,Laoshawan
20.7595709,-103.427389,Tromp Group,,,El Zapote
27.318852,115.444319,Hoppe Inc,,,Yongfeng
13.5115963,2.1253854,Oberbrunner and Sons,,,Niamey
34.361988,108.737212,Crona-Mraz,,,Weicheng
26.6732151,-81.8181961,Stiedemann Group,,,Fort Myers
34.1672881,-118.153228,Predovic-Braun,,,Pasadena
49.9194173,27.7666835,Friesen-Rogahn,,,Lyubar
45.9974545,13.5270951,Corwin-Gerlach,,,Dobrovo
-4.1615016,-40.7511885,Kreiger-Pagac,,,Guaraciaba do Norte
47.2320539,39.5359498,Wilderman LLC,,,Likhoy
60.6152048,15.6527231,Collins-Kerluke,,,Falun
-9.7464338,124.4309165,"Pacocha, Brekke and Pfannerstill",,,Oepula
41.860976,-8.8225193,"Bernhard, Hagenes and Hyatt",,,Vilarelho
41.1694718,75.8098141,Brakus Group,,,At-Bashi
13.0930867,7.2248378,Klein Group,,,Jibiya
39.202804,113.117269,D'Amore-Carter,,,Huyu
14.4324917,102.4265952,"Gusikowski, Doyle and Halvorson",,,Soeng Sang
59.3664053,17.8763622,Keeling Group,,,Vällingby
-8.0925,111.9417,Bosco-Medhurst,,,Bendilmuning
6.426373,101.277052,Nitzsche Group,,,Krong Pi Nang
53.1517598,49.8698614,"Boehm, Borer and Ledner",,,Novokuybyshevsk
-21.7096172,-47.4696376,Adams LLC,,,Santa Rita do Passa Quatro
13.336458,121.275353,Balistreri and Sons,,,Nagiba
43.897258,89.939332,"Mann, Mills and Emard",,,Yushugou
30.9127987,121.9104961,Lakin LLC,,,Qiqing
10.149672,123.279336,Boyer LLC,,,Malusay
5.0378453,21.2099808,"Mohr, Purdy and Bauch",,,Alindao
39.1392555,-8.6756761,Welch Group,,,Cortiçóis
9.9748039,-84.0322316,Fadel-Dietrich,,,San Vicente de Moravia
26.3705389,118.2323381,"Trantow, Schneider and Schneider",,,Tadou
49.981736,16.5730485,"Moore, Mosciski and Bruen",,,Dolní Čermná
48.9741782,2.5130988,"Kshlerin, Cremin and Kohler",,,Avon
51.9204659,15.1155372,"Jerde, Hoppe and Sporer",,,Bobrowice
55.5292,42.2003001,Rowe-Schumm,,,Navashino
-34.7097222,-58.3240611,Rath Inc,,,General Villegas
41.16861,21.4825,Hauck Inc,,,Dobruševo
33.5282289,55.0396912,Reichel and Sons,,,Garmeh
46.8439197,-1.8718358,Haag Group,,,Challans
43.3117995,129.7690775,Donnelly-Gutmann,,,Lindong
48.433225,123.220598,Marquardt-Beatty,,,Bayan Tuohai
34.0313411,131.3494901,Crona-Predovic,,,Sayama
50.0901553,14.5640162,Turner-Kirlin,,,Hostavice
15.6147646,-89.8052964,Purdy Group,,,Cahabón
46.398418,124.891039,Leannon LLC,,,Honggang
55.7483994,37.8009297,Swaniawski-Fadel,,,Novogireyevo
6.6644629,2.1597595,"Volkman, Kris and Labadie",,,Allada
14.5679735,121.0210496,Schuppe-Abernathy,,,Infanta
26.641774,118.17771,Waters Inc,,,Nanping
59.3851719,17.9172006,Ebert-Rau,,,Spånga
23.701262,117.430061,Roberts-Brown,,,Dongshan
8.1180013,123.9864049,Lesch-Jakubowski,,,Maigo
44.7739151,34.5968895,Fahey-Bernhard,,,Rybache
16.237173,-61.528372,Deckow Group,,,Pointe-à-Pitre
8.6632814,38.2163717,Torp-Harvey,,,Tulu Bolo
12.5200531,124.5372661,Erdman Inc,,,Bobon
19.8022278,-98.7067059,Daugherty Inc,,,San Felipe
42.76631,129.427066,Considine LLC,,,Longjing
48.7057309,2.2186743,Buckridge-Luettgen,,,Palaiseau
45.1839187,18.8237103,"Altenwerth, Lind and Ullrich",,,Privlaka
58.1483629,24.9513595,"Conn, Hamill and Turner",,,Kilingi-Nõmme
30.385605,116.96943,Veum-Schaefer,,,Baizhifang
47.6120759,-122.1112721,Prosacco-Braun,,,Bellevue
24.347782,116.695195,Bogisich-Bruen,,,Dabu
29.549889,114.833005,"Simonis, Hickle and Weimann",,,Luo’ao
45.5426102,40.4010024,Buckridge and Sons,,,Mirskoy
59.7335648,30.3837772,Zieme-Schmeler,,,Aleksandrovskiy Zavod
38.0324108,114.6843819,"McGlynn, Stiedemann and Williamson",,,Hejia
49.6556075,6.1360677,Littel-Wisozk,,,Walferdange
44.5284238,15.0728705,Waelchi-Littel,,,Karlobag
19.242837,-71.531084,Schowalter Inc,,,Río Limpio
9.2228301,3.2005641,"Gutkowski, Bailey and Schaefer",,,Okuta
47.1263592,28.8905763,"Cummerata, Becker and Leannon",,,Ciorescu
31.1561051,112.5399959,"Rippin, Hayes and Heller",,,Buhe
25.0830926,89.7853218,"Jast, Mayert and Conn",,,Jamālpur
2.7991084,44.0793911,Rau LLC,,,Buur Gaabo
5.746649,-75.977569,Walker and Sons,,,Betania
-31.3266229,-64.2603216,Pouros and Sons,,,Italó
6.6448093,1.7198215,"Collier, O'Reilly and Botsford",,,Lokossa
13.0748879,120.7213113,Gutkowski Group,,,Santa Cruz
15.77511,108.1665855,"Stoltenberg, Stracke and Bartoletti",,,Duy Xuyên
55.9576019,36.2249059,Stehr-Rippin,,,Sychëvo
6.9130451,-73.9712488,"Terry, Hodkiewicz and Parker",,,Barrancabermeja
14.5024732,120.9921722,Stehr-Lockman,,,Mabini
-20.5907049,17.4588131,"Stroman, Bailey and Miller",,,Okakarara
48.6511908,6.481599,"Jerde, Nicolas and Abshire",,,Lunéville
53.0903178,8.9354031,Hilll-Glover,,,Bremen
